            perf [006] 77434.505857122:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.505857122:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.505857122:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.505857122:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.505857155:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.19 (5/26) 
            perf [006] 77434.505859427:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.505859427:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.505859428:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.506119964:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.506123021:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.506123021:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.506123021:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.506123021:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.506123021:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.506123021:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.506123021:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.506123021:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.506123021:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.506123021:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.506123021:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.506123025:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.506124445:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.506124445:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.506124447:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.506351248:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.506353380:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.506353380:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.506353380:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.506353380:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.506353380:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.506353380:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.506353380:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.506353380:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.506353380:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.506353380:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.506353380:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.506353386:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [006] 77434.506355485:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.506355485:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.506355486:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.506808346:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.506810921:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.506810921:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.506810921:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.506810921:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.506810921:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.506810921:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.506810921:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.506810921:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.506810921:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.506810921:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.506810921:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.506810925:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.506812302:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.506812302:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.506812303:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.507043295:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.507045463:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.507045463:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.507045463:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.507045463:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.507045463:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.507045463:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.507045463:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.507045463:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.507045463:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.507045463:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.507045463:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.507045467:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.507046749:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.507046749:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.507046751:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.507272794:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.507274854:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.507274854:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.507274854:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.507274854:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.507274854:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.507274854:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.507274854:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.507274854:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.507274854:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.507274854:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.507274854:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.507274858:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.507276160:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.507276160:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.507276161:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.507505877:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.507507854:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.507507854:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.507507854:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.507507854:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.507507854:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.507507854:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.507507854:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.507507854:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.507507854:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.507507854:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.507507854:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.507507858:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.507509162:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.507509162:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.507509163:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [008] 77434.678696578:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.01 (1/85) 
            perf [008] 77434.678708483:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [008] 77434.678708483:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [008] 77434.678708483:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [008] 77434.678708483:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [008] 77434.678708483:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [008] 77434.678708483:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [008] 77434.678708483:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [008] 77434.678708483:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [008] 77434.678708483:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [008] 77434.678708483:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [008] 77434.678708483:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [008] 77434.678708515:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.34 (12/35) 
            perf [008] 77434.678710324:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [008] 77434.678710324:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [008] 77434.678710325:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [008] 77434.678871507:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [008] 77434.678873615:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
